token,lemma,aspect,form,transitivity,number,tense,mood,person,voice
заглядывая,заглядывать,ipf,ger,intr,,praes,,,act
выслушав,выслушать,pf,ger,,,praet,,,act
опираясь,опираться,ipf,ger,intr,,praes,,,med
мотая,мотать,ipf,ger,tran,,praes,,,act
ударив,ударить,pf,ger,,,praet,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
выискивая,выискивать,ipf,ger,tran,,praes,,,act
набрав,набрать,pf,ger,,,praet,,,act
выпучив,выпучить,pf,ger,,,praet,,,act
отбросив,отбросить,pf,ger,,,praet,,,act
оказавшись,оказаться,pf,ger,,,praet,,,med
выбрасываясь,выбрасываться,ipf,ger,intr,,praes,,,med
испугавшись,испугаться,pf,ger,intr,,praet,,,med
передразнивая,передразнивать,ipf,ger,tran,,praes,,,act
подплывая,подплывать,ipf,ger,intr,,praes,,,act
обернувшись,обернуться,pf,ger,,,praet,,,med
приглашая,приглашать,ipf,ger,tran,,praes,,,act
удивляясь,удивляться,ipf,ger,intr,,praes,,,med
прикидывая,прикидывать,ipf,ger,tran,,praes,,,act
перехватывая,перехватывать,ipf,ger,tran,,praes,,,act
доводя,доводить,ipf,ger,tran,,praes,,,act
вынув,вынуть,pf,ger,,,praet,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
напоминая,напоминать,ipf,ger,tran,,praes,,,act
разговаривая,разговаривать,ipf,ger,intr,,praes,,,act
подавшись,податься,pf,ger,,,praet,,,med
сжимая,сжимать,ipf,ger,tran,,praes,,,act
жалея,жалеть,ipf,ger,tran,,praes,,,act
узнав,узнать,pf,ger,,,praet,,,act
узнав,узнать,pf,ger,,,praet,,,act
начиная,начинать,ipf,ger,tran,,praes,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
разглаживая,разглаживать,ipf,ger,tran,,praes,,,act
давая,давать,ipf,ger,tran,,praes,,,act
играя,играть,ipf,ger,tran,,praes,,,act
отскакивая,отскакивать,ipf,ger,intr,,praes,,,act
положив,положить,pf,ger,tran,,praet,,,act
освободившись,освободиться,pf,ger,,,praet,,,med
сдерживая,сдерживать,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
огибая,огибать,ipf,ger,tran,,praes,,,act
успокоившись,успокоиться,pf,ger,,,praet,,,med
вздохнув,вздохнуть,pf,ger,,,praet,,,act
оставив,оставить,pf,ger,,,praet,,,act
поверив,поверить,pf,ger,intr,,praet,,,act
пытаясь,пытаться,ipf,ger,intr,,praes,,,med
уходя,уходить,ipf,ger,intr,,praes,,,act
жалея,жалеть,ipf,ger,tran,,praes,,,act
пытаясь,пытаться,ipf,ger,intr,,praes,,,med
делая,делать,ipf,ger,tran,,praes,,,act
думая,думать,ipf,ger,intr,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
обнаружив,обнаружить,pf,ger,,,praet,,,act
показывая,показывать,ipf,ger,tran,,praes,,,act
отказывая,отказывать,ipf,ger,intr,,praes,,,act
убедившись,убедиться,pf,ger,,,praet,,,med
узнав,узнать,pf,ger,,,praet,,,act
услышав,услышать,pf,ger,tran,,praet,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
поморщившись,поморщиться,pf,ger,intr,,praet,,,med
расталкивая,расталкивать,ipf,ger,tran,,praes,,,act
сославшись,сослаться,pf,ger,,,praet,,,med
увидев,увидеть,pf,ger,tran,,praet,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
испугавшись,испугаться,pf,ger,intr,,praet,,,med
стыдясь,стыдиться,ipf,ger,intr,,praes,,,med
почуяв,почуять,pf,ger,tran,,praet,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
известив,известить,pf,ger,,,praet,,,act
пустив,пустить,pf,ger,,,praet,,,act
поступая,поступать,ipf,ger,intr,,praes,,,act
успев,успеть,pf,ger,,,praet,,,act
поклявшись,поклясться,pf,ger,intr,,praet,,,med
свесив,свесить,pf,ger,,,praet,,,act
замирая,замирать,ipf,ger,intr,,praes,,,act
схватив,схватить,pf,ger,,,praet,,,act
ухватившись,ухватиться,pf,ger,,,praet,,,med
устроившись,устроиться,pf,ger,,,praet,,,med
продев,продеть,pf,ger,,,praet,,,act
следя,следить,ipf,ger,intr,,praes,,,act
натыкая,натыкать,ipf,ger,tran,,praes,,,act
удерживая,удерживать,ipf,ger,tran,,praes,,,act
ограбив,ограбить,pf,ger,tran,,praet,,,act
высовываясь,высовываться,ipf,ger,intr,,praes,,,med
вспыхивая,вспыхивать,ipf,ger,intr,,praes,,,act
откидывая,откидывать,ipf,ger,tran,,praes,,,act
призывая,призывать,ipf,ger,tran,,praes,,,act
успев,успеть,pf,ger,,,praet,,,act
выныривая,выныривать,ipf,ger,intr,,praes,,,act
вспоминая,вспоминать,ipf,ger,tran,,praes,,,act
погружаясь,погружаться,ipf,ger,intr,,praes,,,med
оборачиваясь,оборачиваться,ipf,ger,intr,,praes,,,med
снимая,снимать,ipf,ger,tran,,praes,,,act
выкручивая,выкручивать,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
надбив,надбить,pf,ger,,,praet,,,act
притормаживая,притормаживать,ipf,ger,tran,,praes,,,act
распахнув,распахнуть,pf,ger,,,praet,,,act
вываливаясь,вываливаться,ipf,ger,intr,,praes,,,med
отдав,отдать,pf,ger,,,praet,,,act
запрокинувшись,запрокинуться,pf,ger,,,praet,,,med
срываясь,срываться,ipf,ger,intr,,praes,,,med
вывернувшись,вывернуться,pf,ger,,,praet,,,med
пикируя,пикировать,ipf,ger,intr,,praes,,,act
готовясь,готовиться,ipf,ger,intr,,praes,,,med
крича,кричать,ipf,ger,intr,,praes,,,act
выпуская,выпускать,ipf,ger,tran,,praes,,,act
вытянув,вытянуть,pf,ger,,,praet,,,act
разгребая,разгребать,ipf,ger,tran,,praes,,,act
волоча,волочить,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
продолжая,продолжать,ipf,ger,tran,,praes,,,act
выклевав,выклевать,pf,ger,,,praet,,,act
проявляя,проявлять,ipf,ger,tran,,praes,,,act
перебирая,перебирать,ipf,ger,tran,,praes,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
извергая,извергать,ipf,ger,tran,,praes,,,act
ударившись,удариться,pf,ger,,,praet,,,med
выбивая,выбивать,ipf,ger,tran,,praes,,,act
прикрываясь,прикрываться,ipf,ger,intr,,praes,,,med
взлетая,взлетать,ipf,ger,intr,,praes,,,act
ударившись,удариться,pf,ger,,,praet,,,med
захлопнув,захлопнуть,pf,ger,,,praet,,,act
вскочив,вскочить,pf,ger,,,praet,,,act
узнав,узнать,pf,ger,,,praet,,,act
взгромоздившись,взгромоздиться,pf,ger,,,praet,,,med
делая,делать,ipf,ger,tran,,praes,,,act
действуя,действовать,ipf,ger,intr,,praes,,,act
выпуская,выпускать,ipf,ger,tran,,praes,,,act
ослабляя,ослаблять,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
издавая,издавать,ipf,ger,tran,,praes,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
распластав,распластать,pf,ger,,,praet,,,act
хрипя,хрипеть,ipf,ger,intr,,praes,,,act
промывая,промывать,ipf,ger,tran,,praes,,,act
начиная,начинать,ipf,ger,tran,,praes,,,act
бряцая,бряцать,ipf,ger,intr,,praes,,,act
слушая,слушать,ipf,ger,tran,,praes,,,act
играя,играть,ipf,ger,tran,,praes,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
поджав,поджать,pf,ger,,,praet,,,act
надеясь,надеяться,ipf,ger,intr,,praes,,,med
превратившись,превратиться,pf,ger,,,praet,,,med
продолжая,продолжать,ipf,ger,tran,,praes,,,act
переставая,переставать,ipf,ger,intr,,praes,,,act
удивляясь,удивляться,ipf,ger,intr,,praes,,,med
выглядывая,выглядывать,ipf,ger,intr,,praes,,,act
приложив,приложить,pf,ger,,,praet,,,act
выслушав,выслушать,pf,ger,,,praet,,,act
обрадовавшись,обрадоваться,pf,ger,intr,,praet,,,med
начав,начать,pf,ger,,,praet,,,act
пробренчав,пробренчать,pf,ger,intr,,praet,,,act
оттопыривая,оттопыривать,ipf,ger,tran,,praes,,,act
увидев,увидеть,pf,ger,tran,,praet,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
приговаривая,приговаривать,ipf,ger,tran,,praes,,,act
стоя,стоять,ipf,ger,intr,,praes,,,act
стоя,стоять,ipf,ger,intr,,praes,,,act
выходя,выходить,ipf,ger,intr,,praes,,,act
радуясь,радоваться,ipf,ger,intr,,praes,,,med
смущаясь,смущаться,ipf,ger,intr,,praes,,,med
подпрыгивая,подпрыгивать,ipf,ger,intr,,praes,,,act
увеличивая,увеличивать,ipf,ger,tran,,praes,,,act
услышав,услышать,pf,ger,tran,,praet,,,act
перелетев,перелететь,pf,ger,,,praet,,,act
дотянувшись,дотянуться,pf,ger,,,praet,,,med
вытянув,вытянуть,pf,ger,,,praet,,,act
леденея,леденеть,ipf,ger,intr,,praes,,,act
заметив,заметить,pf,ger,,,praet,,,act
переодевшись,переодеться,pf,ger,,,praet,,,med
отдавая,отдавать,ipf,ger,tran,,praes,,,act
пригнувшись,пригнуться,pf,ger,,,praet,,,med
стараясь,стараться,ipf,ger,intr,,praes,,,med
допив,допить,pf,ger,,,praet,,,act
стоя,стоять,ipf,ger,intr,,praes,,,act
вставая,вставать,ipf,ger,intr,,praes,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
пытаясь,пытаться,ipf,ger,intr,,praes,,,med
оглядев,оглядеть,pf,ger,,,praet,,,act
набрав,набрать,pf,ger,,,praet,,,act
выпуская,выпускать,ipf,ger,tran,,praes,,,act
вбросив,вбросить,pf,ger,,,praet,,,act
собираясь,собираться,ipf,ger,intr,,praes,,,med
подумав,подумать,pf,ger,intr,,praet,,,act
подойдя,подойти,pf,ger,,,praet,,,act
прислушиваясь,прислушиваться,ipf,ger,intr,,praes,,,med
продолжая,продолжать,ipf,ger,tran,,praes,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
скрутив,скрутить,pf,ger,,,praet,,,act
отбиваясь,отбиваться,ipf,ger,intr,,praes,,,med
сделав,сделать,pf,ger,tran,,praet,,,act
удлиняя,удлинять,ipf,ger,tran,,praes,,,act
прячась,прятаться,ipf,ger,intr,,praes,,,med
оправдываясь,оправдываться,ipf,ger,intr,,praes,,,med
стараясь,стараться,ipf,ger,intr,,praes,,,med
проходя,проходить,ipf,ger,tran,,praes,,,act
вытягивая,вытягивать,ipf,ger,tran,,praes,,,act
замирая,замирать,ipf,ger,intr,,praes,,,act
оглядывая,оглядывать,ipf,ger,tran,,praes,,,act
оправдывая,оправдывать,ipf,ger,tran,,praes,,,act
взмахнув,взмахнуть,pf,ger,,,praet,,,act
взмахнув,взмахнуть,pf,ger,,,praet,,,act
испугавшись,испугаться,pf,ger,intr,,praet,,,med
сообразив,сообразить,pf,ger,,,praet,,,act
слушая,слушать,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
продолжая,продолжать,ipf,ger,tran,,praes,,,act
услышав,услышать,pf,ger,tran,,praet,,,act
замечая,замечать,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
заметив,заметить,pf,ger,,,praet,,,act
раскачивая,раскачивать,ipf,ger,tran,,praes,,,act
вытянув,вытянуть,pf,ger,,,praet,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
свесившись,свеситься,pf,ger,,,praet,,,med
найдя,найти,pf,ger,,,praet,,,act
просунув,просунуть,pf,ger,,,praet,,,act
вставая,вставать,ipf,ger,intr,,praes,,,act
отряхиваясь,отряхиваться,ipf,ger,intr,,praes,,,med
стараясь,стараться,ipf,ger,intr,,praes,,,med
стараясь,стараться,ipf,ger,intr,,praes,,,med
подумав,подумать,pf,ger,intr,,praet,,,act
объясняя,объяснять,ipf,ger,tran,,praes,,,act
достав,достать,pf,ger,,,praet,,,act
заметив,заметить,pf,ger,,,praet,,,act
ухватившись,ухватиться,pf,ger,,,praet,,,med
собираясь,собираться,ipf,ger,intr,,praes,,,med
останавливаясь,останавливаться,ipf,ger,intr,,praes,,,med
сдувая,сдувать,ipf,ger,tran,,praes,,,act
описав,описать,pf,ger,,,praet,,,act
мотая,мотать,ipf,ger,tran,,praes,,,act
обежав,обежать,pf,ger,,,praet,,,act
наступив,наступить,pf,ger,,,praet,,,act
подсунув,подсунуть,pf,ger,,,praet,,,act
стащив,стащить,pf,ger,,,praet,,,act
разгребая,разгребать,ipf,ger,tran,,praes,,,act
скаля,скалить,ipf,ger,tran,,praes,,,act
шевеля,шевелить,ipf,ger,tran,,praes,,,act
ухватясь,ухватиться,pf,ger,,,,,,med
извиваясь,извиваться,ipf,ger,intr,,praes,,,med
спускаясь,спускаться,ipf,ger,intr,,praes,,,med
выставляя,выставлять,ipf,ger,tran,,praes,,,act
притормаживая,притормаживать,ipf,ger,tran,,praes,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
делая,делать,ipf,ger,tran,,praes,,,act
подумав,подумать,pf,ger,intr,,praet,,,act
подумав,подумать,pf,ger,intr,,praet,,,act
получив,получить,pf,ger,,,praet,,,act
хмурясь,хмуриться,ipf,ger,intr,,praes,,,med
перекатывая,перекатывать,ipf,ger,tran,,praes,,,act
запивая,запивать,ipf,ger,tran,,praes,,,act
наевшись,наесться,pf,ger,,,praet,,,med
привалившись,привалиться,pf,ger,,,praet,,,med
попадая,попадать,ipf,ger,intr,,praes,,,act
передохнув,передохнуть,pf,ger,intr,,praet,,,act
узнав,узнать,pf,ger,,,praet,,,act
поужинав,поужинать,pf,ger,intr,,praet,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
протиснувшись,протиснуться,pf,ger,,,praet,,,med
понимая,понимать,ipf,ger,tran,,praes,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
намекая,намекать,ipf,ger,intr,,praes,,,act
выражая,выражать,ipf,ger,tran,,praes,,,act
наклонившись,наклониться,pf,ger,,,praet,,,med
показывая,показывать,ipf,ger,tran,,praes,,,act
отняв,отнять,pf,ger,,,praet,,,act
выбирая,выбирать,ipf,ger,tran,,praes,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
притворившись,притвориться,pf,ger,,,praet,,,med
обнаглев,обнаглеть,pf,ger,intr,,praet,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
улыбаясь,улыбаться,ipf,ger,intr,,praes,,,med
начиная,начинать,ipf,ger,tran,,praes,,,act
боясь,бояться,ipf,ger,intr,,praes,,,med
показывая,показывать,ipf,ger,tran,,praes,,,act
отстраняя,отстранять,ipf,ger,tran,,praes,,,act
убедившись,убедиться,pf,ger,,,praet,,,med
взглянув,взглянуть,pf,ger,,,praet,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
высосав,высосать,pf,ger,,,praet,,,act
отрываясь,отрываться,ipf,ger,intr,,praes,,,med
шевеля,шевелить,ipf,ger,tran,,praes,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
пробуя,пробовать,ipf,ger,tran,,praes,,,act
занимая,занимать,ipf,ger,tran,,praes,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
пытаясь,пытаться,ipf,ger,intr,,praes,,,med
глядя,глядеть,ipf,ger,tran,,praes,,,act
выждав,выждать,pf,ger,,,praet,,,act
надеясь,надеяться,ipf,ger,intr,,praes,,,med
пытаясь,пытаться,ipf,ger,intr,,praes,,,med
содрогаясь,содрогаться,ipf,ger,intr,,praes,,,med
почувствовав,почувствовать,pf,ger,tran,,praet,,,act
решив,решить,pf,ger,,,praet,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
глядя,глядеть,ipf,ger,tran,,praes,,,act
подумав,подумать,pf,ger,intr,,praet,,,act
опершись,опереться,pf,ger,,,praet,,,med
подскочив,подскочить,pf,ger,,,praet,,,act
заметив,заметить,pf,ger,,,praet,,,act
думая,думать,ipf,ger,intr,,praes,,,act
задумавшись,задуматься,pf,ger,,,praet,,,med
спасая,спасать,ipf,ger,tran,,praes,,,act
обслуживая,обслуживать,ipf,ger,tran,,praes,,,act
сажая,сажать,ipf,ger,tran,,praes,,,act
боясь,бояться,ipf,ger,intr,,praes,,,med
пытаясь,пытаться,ipf,ger,intr,,praes,,,med
пообедав,пообедать,pf,ger,intr,,praet,,,act
почуяв,почуять,pf,ger,tran,,praet,,,act
приглашая,приглашать,ipf,ger,tran,,praes,,,act
обдавая,обдавать,ipf,ger,tran,,praes,,,act
улыбаясь,улыбаться,ipf,ger,intr,,praes,,,med
вытирая,вытирать,ipf,ger,tran,,praes,,,act
волнуясь,волноваться,ipf,ger,intr,,praes,,,med
глотая,глотать,ipf,ger,tran,,praes,,,act
волнуясь,волноваться,ipf,ger,intr,,praes,,,med
скрывая,скрывать,ipf,ger,tran,,praes,,,act
причмокивая,причмокивать,ipf,ger,intr,,praes,,,act
ломая,ломать,ipf,ger,tran,,praes,,,act
высасывая,высасывать,ipf,ger,tran,,praes,,,act
находя,находить,ipf,ger,tran,,praes,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
рассказывая,рассказывать,ipf,ger,tran,,praes,,,act
отмечая,отмечать,ipf,ger,tran,,praes,,,act
сообразив,сообразить,pf,ger,,,praet,,,act
постелив,постелить,pf,ger,,,praet,,,act
решив,решить,pf,ger,,,praet,,,act
вынув,вынуть,pf,ger,,,praet,,,act
всунув,всунуть,pf,ger,,,praet,,,act
стесняясь,стесняться,ipf,ger,intr,,praes,,,med
окуная,окунать,ipf,ger,tran,,praes,,,act
подкусывая,подкусывать,ipf,ger,tran,,praes,,,act
догоняя,догонять,ipf,ger,tran,,praes,,,act
положив,положить,pf,ger,tran,,praet,,,act
придерживая,придерживать,ipf,ger,tran,,praes,,,act
раскачавшись,раскачаться,pf,ger,,,praet,,,med
прислушиваясь,прислушиваться,ipf,ger,intr,,praes,,,med
уточняя,уточнять,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
уточнив,уточнить,pf,ger,,,praet,,,act
обдумывая,обдумывать,ipf,ger,tran,,praes,,,act
выбирая,выбирать,ipf,ger,tran,,praes,,,act
выбрав,выбрать,pf,ger,,,praet,,,act
намазав,намазать,pf,ger,,,praet,,,act
причмокивая,причмокивать,ipf,ger,intr,,praes,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
вдохновляясь,вдохновляться,ipf,ger,intr,,praes,,,med
думая,думать,ipf,ger,intr,,praes,,,act
сморщив,сморщить,pf,ger,,,praet,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
возбуждаясь,возбуждаться,ipf,ger,intr,,praes,,,med
увидев,увидеть,pf,ger,tran,,praet,,,act
успокаиваясь,успокаиваться,ipf,ger,intr,,praes,,,med
понимая,понимать,ipf,ger,tran,,praes,,,act
улыбаясь,улыбаться,ipf,ger,intr,,praes,,,med
догоняя,догонять,ipf,ger,tran,,praes,,,act
думая,думать,ipf,ger,intr,,praes,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
удивляясь,удивляться,ipf,ger,intr,,praes,,,med
представляя,представлять,ipf,ger,tran,,praes,,,act
задумавшись,задуматься,pf,ger,,,praet,,,med
улыбаясь,улыбаться,ipf,ger,intr,,praes,,,med
вытирая,вытирать,ipf,ger,tran,,praes,,,act
подавая,подавать,ipf,ger,tran,,praes,,,act
проглатывая,проглатывать,ipf,ger,tran,,praes,,,act
вставая,вставать,ipf,ger,intr,,praes,,,act
улыбаясь,улыбаться,ipf,ger,intr,,praes,,,med
успокаиваясь,успокаиваться,ipf,ger,intr,,praes,,,med
жалея,жалеть,ipf,ger,tran,,praes,,,act
схватив,схватить,pf,ger,,,praet,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
стараясь,стараться,ipf,ger,intr,,praes,,,med
путаясь,путаться,ipf,ger,intr,,praes,,,med
давая,давать,ipf,ger,tran,,praes,,,act
снимая,снимать,ipf,ger,tran,,praes,,,act
сбившись,сбиться,pf,ger,,,praet,,,med
задев,задеть,pf,ger,,,praet,,,act
развалясь,развалиться,pf,ger,,,praet,,,med
щурясь,щуриться,ipf,ger,intr,,praes,,,med
забыв,забыть,pf,ger,,,praet,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
подскакивая,подскакивать,ipf,ger,intr,,praes,,,act
приглашая,приглашать,ipf,ger,tran,,praes,,,act
усаживаясь,усаживаться,ipf,ger,intr,,praes,,,med
волнуясь,волноваться,ipf,ger,intr,,praes,,,med
стараясь,стараться,ipf,ger,intr,,praes,,,med
взглянув,взглянуть,pf,ger,,,praet,,,act
проявляя,проявлять,ipf,ger,tran,,praes,,,act
сотрясаясь,сотрясаться,ipf,ger,intr,,praes,,,med
сотрясая,сотрясать,ipf,ger,tran,,praes,,,act
пытаясь,пытаться,ipf,ger,intr,,praes,,,med
разгребая,разгребать,ipf,ger,tran,,praes,,,act
давясь,давиться,ipf,ger,intr,,praes,,,med
проламывая,проламывать,ipf,ger,tran,,praes,,,act
делая,делать,ipf,ger,tran,,praes,,,act
поддевая,поддевать,ipf,ger,tran,,praes,,,act
увеличивая,увеличивать,ipf,ger,tran,,praes,,,act
доводя,доводить,ipf,ger,tran,,praes,,,act
подчиняясь,подчиняться,ipf,ger,intr,,praes,,,med
прихватив,прихватить,pf,ger,,,praet,,,act
состругивая,состругивать,ipf,ger,tran,,praes,,,act
неся,нести,ipf,ger,tran,,praes,,,act
вооружившись,вооружиться,pf,ger,,,praet,,,med
уплетая,уплетать,ipf,ger,tran,,praes,,,act
перекинув,перекинуть,pf,ger,,,praet,,,act
давясь,давиться,ipf,ger,intr,,praes,,,med
приподняв,приподнять,pf,ger,,,praet,,,act
сложив,сложить,pf,ger,,,praet,,,act
высунув,высунуть,pf,ger,,,praet,,,act
прислушиваясь,прислушиваться,ipf,ger,intr,,praes,,,med
забыв,забыть,pf,ger,,,praet,,,act
придерживая,придерживать,ipf,ger,tran,,praes,,,act
ступая,ступать,ipf,ger,intr,,praes,,,act
признавая,признавать,ipf,ger,tran,,praes,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
придерживая,придерживать,ipf,ger,tran,,praes,,,act
пользуясь,пользоваться,ipf,ger,intr,,praes,,,med
доедая,доедать,ipf,ger,tran,,praes,,,act
пододвигая,пододвигать,ipf,ger,tran,,praes,,,act
услышав,услышать,pf,ger,tran,,praet,,,act
рассмотрев,рассмотреть,pf,ger,,,praet,,,act
убедившись,убедиться,pf,ger,,,praet,,,med
приревновав,приревновать,pf,ger,tran,,praet,,,act
уединившись,уединиться,pf,ger,,,praet,,,med
подымаясь,подниматься,ipf,ger,,,praes,,,med
умиляясь,умиляться,ipf,ger,intr,,praes,,,med
раздеваясь,раздеваться,ipf,ger,intr,,praes,,,med
останавливаясь,останавливаться,ipf,ger,intr,,praes,,,med
уронив,уронить,pf,ger,tran,,praet,,,act
подойдя,подойти,pf,ger,,,praet,,,act
глядя,глядеть,ipf,ger,tran,,praes,,,act
перебирая,перебирать,ipf,ger,tran,,praes,,,act
перебивая,перебивать,ipf,ger,tran,,praes,,,act
веселясь,веселиться,ipf,ger,intr,,praes,,,med
откинув,откинуть,pf,ger,,,praet,,,act
наводя,наводить,ipf,ger,tran,,praes,,,act
поднимая,поднимать,ipf,ger,tran,,praes,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
оставив,оставить,pf,ger,,,praet,,,act
обгоняя,обгонять,ipf,ger,tran,,praes,,,act
колотя,колотить,ipf,ger,tran,,praes,,,act
прислушиваясь,прислушиваться,ipf,ger,intr,,praes,,,med
стараясь,стараться,ipf,ger,intr,,praes,,,med
давая,давать,ipf,ger,tran,,praes,,,act
завидуя,завидовать,ipf,ger,intr,,praes,,,act
отставая,отставать,ipf,ger,intr,,praes,,,act
приезжая,приезжать,ipf,ger,intr,,praes,,,act
мешая,мешать,ipf,ger,intr,,praes,,,act
пользуясь,пользоваться,ipf,ger,intr,,praes,,,med
отвлекаясь,отвлекаться,ipf,ger,intr,,praes,,,med
пользуясь,пользоваться,ipf,ger,intr,,praes,,,med
делая,делать,ipf,ger,tran,,praes,,,act
пользуясь,пользоваться,ipf,ger,intr,,praes,,,med
завидуя,завидовать,ipf,ger,intr,,praes,,,act
улыбаясь,улыбаться,ipf,ger,intr,,praes,,,med
завидуя,завидовать,ipf,ger,intr,,praes,,,act
заглядывая,заглядывать,ipf,ger,intr,,praes,,,act
готовясь,готовиться,ipf,ger,intr,,praes,,,med
уточняя,уточнять,ipf,ger,tran,,praes,,,act
замечая,замечать,ipf,ger,tran,,praes,,,act
увидев,увидеть,pf,ger,tran,,praet,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
утешая,утешать,ipf,ger,tran,,praes,,,act
вытянув,вытянуть,pf,ger,,,praet,,,act
доигрывая,доигрывать,ipf,ger,tran,,praes,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
учась,учиться,ipf,ger,intr,,praes,,,med
раскрывая,раскрывать,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
испытывая,испытывать,ipf,ger,tran,,praes,,,act
следуя,следовать,ipf,ger,intr,,praes,,,act
томясь,томиться,ipf,ger,intr,,praes,,,med
шевелясь,шевелиться,ipf,ger,intr,,praes,,,med
стараясь,стараться,ipf,ger,intr,,praes,,,med
останавливая,останавливать,ipf,ger,tran,,praes,,,act
удержавшись,удержаться,pf,ger,,,praet,,,med
бросив,бросить,pf,ger,,,praet,,,act
убирая,убирать,ipf,ger,tran,,praes,,,act
бормоча,бормотать,ipf,ger,tran,,praes,,,act
подняв,поднять,pf,ger,,,praet,,,act
посмотрев,посмотреть,pf,ger,tran,,praet,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
прося,просить,ipf,ger,tran,,praes,,,act
вздохнув,вздохнуть,pf,ger,,,praet,,,act
чувствуя,чувствовать,ipf,ger,tran,,praes,,,act
оправдывая,оправдывать,ipf,ger,tran,,praes,,,act
затаив,затаить,pf,ger,,,praet,,,act
услышав,услышать,pf,ger,tran,,praet,,,act
думая,думать,ipf,ger,intr,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
радуясь,радоваться,ipf,ger,intr,,praes,,,med
склонившись,склониться,pf,ger,,,praet,,,med
издавая,издавать,ipf,ger,tran,,praes,,,act
улыбаясь,улыбаться,ipf,ger,intr,,praes,,,med
именуя,именовать,ipf,ger,tran,,praes,,,act
дойдя,дойти,pf,ger,,,praet,,,act
уподобляясь,уподобляться,ipf,ger,intr,,praes,,,med
выходя,выходить,ipf,ger,intr,,praes,,,act
склонившись,склониться,pf,ger,,,praet,,,med
склонив,склонить,pf,ger,,,praet,,,act
прислушиваясь,прислушиваться,ipf,ger,intr,,praes,,,med
склонившись,склониться,pf,ger,,,praet,,,med
выбрасывая,выбрасывать,ipf,ger,tran,,praes,,,act
освободив,освободить,pf,ger,,,praet,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
